"orderID","customerID","employeeID","orderDate","shippedDate","shipperID","freight","productID","unitPrice","quantity","discount","line_total"
10466,COMMI,4,"2014-03-06","2014-03-13",1,11.93,46,9.6,5,0.0,25.0
10467,MAGAA,8,"2014-03-06","2014-03-11",2,4.93,24,3.6,28,0.0,784.0
10467,MAGAA,8,"2014-03-06","2014-03-11",2,4.93,25,11.2,12,0.0,144.0
10468,KOENE,3,"2014-03-07","2014-03-12",3,44.12,30,20.7,8,0.0,64.0
10468,KOENE,3,"2014-03-07","2014-03-12",3,44.12,43,36.8,15,0.0,225.0
10469,WHITC,1,"2014-03-10","2014-03-14",1,60.18,2,15.2,40,0.15,1360.0
10469,WHITC,1,"2014-03-10","2014-03-14",1,60.18,16,13.9,35,0.15,1041.0
10469,WHITC,1,"2014-03-10","2014-03-14",1,60.18,44,15.5,2,0.15,3.0
10470,BONAP,4,"2014-03-11","2014-03-14",2,64.56,18,50.0,30,0.0,900.0
10470,BONAP,4,"2014-03-11","2014-03-14",2,64.56,23,7.2,15,0.0,225.0
10470,BONAP,4,"2014-03-11","2014-03-14",2,64.56,64,26.6,8,0.0,64.0
10471,BSBEV,2,"2014-03-11","2014-03-18",3,45.59,7,24.0,30,0.0,900.0
10471,BSBEV,2,"2014-03-11","2014-03-18",3,45.59,56,30.4,20,0.0,400.0
10472,SEVES,8,"2014-03-12","2014-03-19",1,4.2,24,3.6,80,0.05,6080.0
10472,SEVES,8,"2014-03-12","2014-03-19",1,4.2,51,42.4,18,0.0,324.0
10473,ISLAT,1,"2014-03-13","2014-03-21",3,16.37,33,2.0,12,0.0,144.0
10473,ISLAT,1,"2014-03-13","2014-03-21",3,16.37,71,17.2,12,0.0,144.0
10474,PERIC,5,"2014-03-13","2014-03-21",2,83.49,14,18.6,12,0.0,144.0
10474,PERIC,5,"2014-03-13","2014-03-21",2,83.49,28,36.4,18,0.0,324.0
10474,PERIC,5,"2014-03-13","2014-03-21",2,83.49,40,14.7,21,0.0,441.0
10474,PERIC,5,"2014-03-13","2014-03-21",2,83.49,75,6.2,10,0.0,100.0
10475,SUPRD,9,"2014-03-14","2014-04-04",1,68.52,31,10.0,35,0.15,1041.0
10475,SUPRD,9,"2014-03-14","2014-04-04",1,68.52,66,13.6,60,0.15,3060.0
10475,SUPRD,9,"2014-03-14","2014-04-04",1,68.52,76,14.4,42,0.15,1499.0
10476,HILAA,8,"2014-03-17","2014-03-24",3,4.41,55,19.2,2,0.05,4.0
10476,HILAA,8,"2014-03-17","2014-03-24",3,4.41,70,12.0,12,0.0,144.0
10477,PRINI,5,"2014-03-17","2014-03-25",2,13.02,1,14.4,15,0.0,225.0
10477,PRINI,5,"2014-03-17","2014-03-25",2,13.02,21,8.0,21,0.25,331.0
10477,PRINI,5,"2014-03-17","2014-03-25",2,13.02,39,14.4,20,0.25,300.0
10478,VICTE,2,"2014-03-18","2014-03-26",3,4.81,10,24.8,20,0.05,380.0
10479,RATTC,3,"2014-03-19","2014-03-21",3,708.95,38,210.8,30,0.0,900.0
10479,RATTC,3,"2014-03-19","2014-03-21",3,708.95,53,26.2,28,0.0,784.0
10479,RATTC,3,"2014-03-19","2014-03-21",3,708.95,59,44.0,60,0.0,3600.0
10479,RATTC,3,"2014-03-19","2014-03-21",3,708.95,64,26.6,30,0.0,900.0
10480,FOLIG,6,"2014-03-20","2014-03-24",2,1.35,47,7.6,30,0.0,900.0
10480,FOLIG,6,"2014-03-20","2014-03-24",2,1.35,59,44.0,12,0.0,144.0
10481,RICAR,8,"2014-03-20","2014-03-25",2,64.33,49,16.0,24,0.0,576.0
10481,RICAR,8,"2014-03-20","2014-03-25",2,64.33,60,27.2,40,0.0,1600.0
10482,LAZYK,1,"2014-03-21","2014-04-10",3,7.48,40,14.7,10,0.0,100.0
10483,WHITC,7,"2014-03-24","2014-04-25",2,15.28,34,11.2,35,0.05,1164.0
10483,WHITC,7,"2014-03-24","2014-04-25",2,15.28,77,10.4,30,0.05,855.0
10484,BSBEV,3,"2014-03-24","2014-04-01",3,6.88,21,8.0,14,0.0,196.0
10484,BSBEV,3,"2014-03-24","2014-04-01",3,6.88,40,14.7,10,0.0,100.0
10484,BSBEV,3,"2014-03-24","2014-04-01",3,6.88,51,42.4,3,0.0,9.0
10485,LINOD,4,"2014-03-25","2014-03-31",2,64.45,2,15.2,20,0.1,360.0
10485,LINOD,4,"2014-03-25","2014-03-31",2,64.45,3,8.0,20,0.1,360.0
10485,LINOD,4,"2014-03-25","2014-03-31",2,64.45,55,19.2,30,0.1,810.0
10485,LINOD,4,"2014-03-25","2014-03-31",2,64.45,70,12.0,60,0.1,3240.0
10486,HILAA,1,"2014-03-26","2014-04-02",2,30.53,11,16.8,5,0.0,25.0
10486,HILAA,1,"2014-03-26","2014-04-02",2,30.53,51,42.4,25,0.0,625.0
10486,HILAA,1,"2014-03-26","2014-04-02",2,30.53,74,8.0,16,0.0,256.0
10487,QUEEN,2,"2014-03-26","2014-03-28",2,71.07,19,7.3,5,0.0,25.0
10487,QUEEN,2,"2014-03-26","2014-03-28",2,71.07,26,24.9,30,0.0,900.0
10487,QUEEN,2,"2014-03-26","2014-03-28",2,71.07,54,5.9,24,0.25,432.0
10488,FRANK,8,"2014-03-27","2014-04-02",2,4.93,59,44.0,30,0.0,900.0
10488,FRANK,8,"2014-03-27","2014-04-02",2,4.93,73,12.0,20,0.2,320.0
10489,PICCO,6,"2014-03-28","2014-04-09",2,5.29,11,16.8,15,0.25,169.0
10489,PICCO,6,"2014-03-28","2014-04-09",2,5.29,16,13.9,18,0.0,324.0
10490,HILAA,7,"2014-03-31","2014-04-03",2,210.19,59,44.0,60,0.0,3600.0
10490,HILAA,7,"2014-03-31","2014-04-03",2,210.19,68,10.0,30,0.0,900.0
10490,HILAA,7,"2014-03-31","2014-04-03",2,210.19,75,6.2,36,0.0,1296.0
10491,FURIB,8,"2014-03-31","2014-04-08",3,16.96,44,15.5,15,0.15,191.0
10491,FURIB,8,"2014-03-31","2014-04-08",3,16.96,77,10.4,7,0.15,42.0
10492,BOTTM,3,"2014-04-01","2014-04-11",1,62.89,25,11.2,60,0.05,3420.0
10492,BOTTM,3,"2014-04-01","2014-04-11",1,62.89,42,11.2,20,0.05,380.0
10493,LAMAI,4,"2014-04-02","2014-04-10",3,10.64,65,16.8,15,0.1,203.0
10493,LAMAI,4,"2014-04-02","2014-04-10",3,10.64,66,13.6,10,0.1,90.0
10493,LAMAI,4,"2014-04-02","2014-04-10",3,10.64,69,28.8,10,0.1,90.0
10494,COMMI,4,"2014-04-02","2014-04-09",2,65.99,56,30.4,30,0.0,900.0
10495,LAUGB,3,"2014-04-03","2014-04-11",3,4.65,23,7.2,10,0.0,100.0
10495,LAUGB,3,"2014-04-03","2014-04-11",3,4.65,41,7.7,20,0.0,400.0
10495,LAUGB,3,"2014-04-03","2014-04-11",3,4.65,77,10.4,5,0.0,25.0
10496,TRADH,7,"2014-04-04","2014-04-07",2,46.77,31,10.0,20,0.05,380.0
10497,LEHMS,7,"2014-04-04","2014-04-07",1,36.21,56,30.4,14,0.0,196.0
10497,LEHMS,7,"2014-04-04","2014-04-07",1,36.21,72,27.8,25,0.0,625.0
10497,LEHMS,7,"2014-04-04","2014-04-07",1,36.21,77,10.4,25,0.0,625.0
10498,HILAA,8,"2014-04-07","2014-04-11",2,29.75,24,4.5,14,0.0,196.0
10498,HILAA,8,"2014-04-07","2014-04-11",2,29.75,40,18.4,5,0.0,25.0
10498,HILAA,8,"2014-04-07","2014-04-11",2,29.75,42,14.0,30,0.0,900.0
10499,LILAS,4,"2014-04-08","2014-04-16",2,102.02,28,45.6,20,0.0,400.0
10499,LILAS,4,"2014-04-08","2014-04-16",2,102.02,49,20.0,25,0.0,625.0
10500,LAMAI,6,"2014-04-09","2014-04-17",1,42.68,15,15.5,12,0.05,137.0
10500,LAMAI,6,"2014-04-09","2014-04-17",1,42.68,28,45.6,8,0.05,61.0
10501,BLAUS,9,"2014-04-09","2014-04-16",3,8.85,54,7.45,20,0.0,400.0
10502,PERIC,2,"2014-04-10","2014-04-29",1,69.32,45,9.5,21,0.0,441.0
10502,PERIC,2,"2014-04-10","2014-04-29",1,69.32,53,32.8,6,0.0,36.0
10502,PERIC,2,"2014-04-10","2014-04-29",1,69.32,67,14.0,30,0.0,900.0
10503,HUNGO,6,"2014-04-11","2014-04-16",2,16.74,14,23.25,70,0.0,4900.0
10503,HUNGO,6,"2014-04-11","2014-04-16",2,16.74,65,21.05,20,0.0,400.0
10504,WHITC,4,"2014-04-11","2014-04-18",3,59.13,2,19.0,12,0.0,144.0
10504,WHITC,4,"2014-04-11","2014-04-18",3,59.13,21,10.0,12,0.0,144.0
10504,WHITC,4,"2014-04-11","2014-04-18",3,59.13,53,32.8,10,0.0,100.0
10504,WHITC,4,"2014-04-11","2014-04-18",3,59.13,61,28.5,25,0.0,625.0
10505,MEREP,3,"2014-04-14","2014-04-21",3,7.13,62,49.3,3,0.0,9.0
10506,KOENE,9,"2014-04-15","2014-05-02",2,21.19,25,14.0,18,0.1,292.0
10506,KOENE,9,"2014-04-15","2014-05-02",2,21.19,70,15.0,14,0.1,176.0
10507,ANTON,7,"2014-04-15","2014-04-22",1,47.45,43,46.0,15,0.15,191.0
10507,ANTON,7,"2014-04-15","2014-04-22",1,47.45,48,12.75,15,0.15,191.0
10508,OTTIK,1,"2014-04-16","2014-05-13",2,4.99,13,6.0,10,0.0,100.0
10508,OTTIK,1,"2014-04-16","2014-05-13",2,4.99,39,18.0,10,0.0,100.0
10509,BLAUS,4,"2014-04-17","2014-04-29",1,0.15,28,45.6,3,0.0,9.0
10510,SAVEA,6,"2014-04-18","2014-04-28",3,367.63,29,123.79,36,0.0,1296.0
10510,SAVEA,6,"2014-04-18","2014-04-28",3,367.63,75,7.75,36,0.1,1166.0
10511,BONAP,4,"2014-04-18","2014-04-21",3,350.64,4,22.0,50,0.15,2125.0
10511,BONAP,4,"2014-04-18","2014-04-21",3,350.64,7,30.0,50,0.15,2125.0
10511,BONAP,4,"2014-04-18","2014-04-21",3,350.64,8,40.0,10,0.15,85.0
10512,FAMIA,7,"2014-04-21","2014-04-24",2,3.53,24,4.5,10,0.15,85.0
10512,FAMIA,7,"2014-04-21","2014-04-24",2,3.53,46,12.0,9,0.15,69.0
10512,FAMIA,7,"2014-04-21","2014-04-24",2,3.53,47,9.5,6,0.15,31.0
10512,FAMIA,7,"2014-04-21","2014-04-24",2,3.53,60,34.0,12,0.15,122.0
10513,WANDK,7,"2014-04-22","2014-04-28",1,105.65,21,10.0,40,0.2,1280.0
10513,WANDK,7,"2014-04-22","2014-04-28",1,105.65,32,32.0,50,0.2,2000.0
10513,WANDK,7,"2014-04-22","2014-04-28",1,105.65,61,28.5,15,0.2,180.0
10514,ERNSH,3,"2014-04-22","2014-05-16",2,789.95,20,81.0,39,0.0,1521.0
10514,ERNSH,3,"2014-04-22","2014-05-16",2,789.95,28,45.6,35,0.0,1225.0
10514,ERNSH,3,"2014-04-22","2014-05-16",2,789.95,56,38.0,70,0.0,4900.0
10514,ERNSH,3,"2014-04-22","2014-05-16",2,789.95,65,21.05,39,0.0,1521.0
10514,ERNSH,3,"2014-04-22","2014-05-16",2,789.95,75,7.75,50,0.0,2500.0
10515,QUICK,2,"2014-04-23","2014-05-23",1,204.47,9,97.0,16,0.15,218.0
10515,QUICK,2,"2014-04-23","2014-05-23",1,204.47,16,17.45,50,0.0,2500.0
10515,QUICK,2,"2014-04-23","2014-05-23",1,204.47,27,43.9,120,0.0,14400.0
10515,QUICK,2,"2014-04-23","2014-05-23",1,204.47,33,2.5,16,0.15,218.0
10515,QUICK,2,"2014-04-23","2014-05-23",1,204.47,60,34.0,84,0.15,5998.0
10516,HUNGO,2,"2014-04-24","2014-05-01",3,62.78,18,62.5,25,0.1,563.0
10516,HUNGO,2,"2014-04-24","2014-05-01",3,62.78,41,9.65,80,0.1,5760.0
10516,HUNGO,2,"2014-04-24","2014-05-01",3,62.78,42,14.0,20,0.0,400.0
10517,NORTS,3,"2014-04-24","2014-04-29",3,32.07,52,7.0,6,0.0,36.0
10517,NORTS,3,"2014-04-24","2014-04-29",3,32.07,59,55.0,4,0.0,16.0
10517,NORTS,3,"2014-04-24","2014-04-29",3,32.07,70,15.0,6,0.0,36.0
10518,TORTU,4,"2014-04-25","2014-05-05",2,218.15,24,4.5,5,0.0,25.0
10518,TORTU,4,"2014-04-25","2014-05-05",2,218.15,38,263.5,15,0.0,225.0
10518,TORTU,4,"2014-04-25","2014-05-05",2,218.15,44,19.45,9,0.0,81.0
10519,CHOPS,6,"2014-04-28","2014-05-01",3,91.76,10,31.0,16,0.05,243.0
10519,CHOPS,6,"2014-04-28","2014-05-01",3,91.76,56,38.0,40,0.0,1600.0
10519,CHOPS,6,"2014-04-28","2014-05-01",3,91.76,60,34.0,10,0.05,95.0
10520,SANTG,7,"2014-04-29","2014-05-01",1,13.37,24,4.5,8,0.0,64.0
10520,SANTG,7,"2014-04-29","2014-05-01",1,13.37,53,32.8,5,0.0,25.0
10521,CACTU,8,"2014-04-29","2014-05-02",2,17.22,35,18.0,3,0.0,9.0
10521,CACTU,8,"2014-04-29","2014-05-02",2,17.22,41,9.65,10,0.0,100.0
10521,CACTU,8,"2014-04-29","2014-05-02",2,17.22,68,12.5,6,0.0,36.0
10522,LEHMS,4,"2014-04-30","2014-05-06",1,45.33,1,18.0,40,0.2,1280.0
10522,LEHMS,4,"2014-04-30","2014-05-06",1,45.33,8,40.0,24,0.0,576.0
10522,LEHMS,4,"2014-04-30","2014-05-06",1,45.33,30,25.89,20,0.2,320.0
10522,LEHMS,4,"2014-04-30","2014-05-06",1,45.33,40,18.4,25,0.2,500.0
10523,SEVES,7,"2014-05-01","2014-05-30",2,77.63,17,39.0,25,0.1,563.0
10523,SEVES,7,"2014-05-01","2014-05-30",2,77.63,20,81.0,15,0.1,203.0
10523,SEVES,7,"2014-05-01","2014-05-30",2,77.63,37,26.0,18,0.1,292.0
10523,SEVES,7,"2014-05-01","2014-05-30",2,77.63,41,9.65,6,0.1,32.0
10524,BERGS,1,"2014-05-01","2014-05-07",2,244.79,10,31.0,2,0.0,4.0
10524,BERGS,1,"2014-05-01","2014-05-07",2,244.79,30,25.89,10,0.0,100.0
10524,BERGS,1,"2014-05-01","2014-05-07",2,244.79,43,46.0,60,0.0,3600.0
10524,BERGS,1,"2014-05-01","2014-05-07",2,244.79,54,7.45,15,0.0,225.0
10525,BONAP,1,"2014-05-02","2014-05-23",2,11.06,36,19.0,30,0.0,900.0
10525,BONAP,1,"2014-05-02","2014-05-23",2,11.06,40,18.4,15,0.1,203.0
10526,WARTH,4,"2014-05-05","2014-05-15",2,58.59,1,18.0,8,0.15,54.0
10526,WARTH,4,"2014-05-05","2014-05-15",2,58.59,13,6.0,10,0.0,100.0
10526,WARTH,4,"2014-05-05","2014-05-15",2,58.59,56,38.0,30,0.15,765.0
10527,QUICK,7,"2014-05-05","2014-05-07",1,41.9,4,22.0,50,0.1,2250.0
10527,QUICK,7,"2014-05-05","2014-05-07",1,41.9,36,19.0,30,0.1,810.0
10528,GREAL,6,"2014-05-06","2014-05-09",2,3.35,11,21.0,3,0.0,9.0
10528,GREAL,6,"2014-05-06","2014-05-09",2,3.35,33,2.5,8,0.2,51.0
10528,GREAL,6,"2014-05-06","2014-05-09",2,3.35,72,34.8,9,0.0,81.0
10529,MAISD,5,"2014-05-07","2014-05-09",2,66.69,55,24.0,14,0.0,196.0
10529,MAISD,5,"2014-05-07","2014-05-09",2,66.69,68,12.5,20,0.0,400.0
10529,MAISD,5,"2014-05-07","2014-05-09",2,66.69,69,36.0,10,0.0,100.0
10530,PICCO,3,"2014-05-08","2014-05-12",2,339.22,17,39.0,40,0.0,1600.0
10530,PICCO,3,"2014-05-08","2014-05-12",2,339.22,43,46.0,25,0.0,625.0
10530,PICCO,3,"2014-05-08","2014-05-12",2,339.22,61,28.5,20,0.0,400.0
10530,PICCO,3,"2014-05-08","2014-05-12",2,339.22,76,18.0,50,0.0,2500.0
10531,OCEAN,7,"2014-05-08","2014-05-19",1,8.12,59,55.0,2,0.0,4.0
10532,EASTC,7,"2014-05-09","2014-05-12",3,74.46,30,25.89,15,0.0,225.0
10532,EASTC,7,"2014-05-09","2014-05-12",3,74.46,66,17.0,24,0.0,576.0
10533,FOLKO,8,"2014-05-12","2014-05-22",1,188.04,4,22.0,50,0.05,2375.0
10533,FOLKO,8,"2014-05-12","2014-05-22",1,188.04,72,34.8,24,0.0,576.0
10533,FOLKO,8,"2014-05-12","2014-05-22",1,188.04,73,15.0,24,0.05,547.0
10534,LEHMS,8,"2014-05-12","2014-05-14",2,27.94,30,25.89,10,0.0,100.0
10534,LEHMS,8,"2014-05-12","2014-05-14",2,27.94,40,18.4,10,0.2,80.0
10534,LEHMS,8,"2014-05-12","2014-05-14",2,27.94,54,7.45,10,0.2,80.0
10535,ANTON,4,"2014-05-13","2014-05-21",1,15.64,11,21.0,50,0.1,2250.0
10535,ANTON,4,"2014-05-13","2014-05-21",1,15.64,40,18.4,10,0.1,90.0
10535,ANTON,4,"2014-05-13","2014-05-21",1,15.64,57,19.5,5,0.1,23.0
10535,ANTON,4,"2014-05-13","2014-05-21",1,15.64,59,55.0,15,0.1,203.0
10536,LEHMS,3,"2014-05-14","2014-06-06",2,58.88,12,38.0,15,0.25,169.0
10536,LEHMS,3,"2014-05-14","2014-06-06",2,58.88,31,12.5,20,0.0,400.0
10536,LEHMS,3,"2014-05-14","2014-06-06",2,58.88,33,2.5,30,0.0,900.0
10536,LEHMS,3,"2014-05-14","2014-06-06",2,58.88,60,34.0,35,0.25,919.0
10537,RICSU,1,"2014-05-14","2014-05-19",1,78.85,31,12.5,30,0.0,900.0
10537,RICSU,1,"2014-05-14","2014-05-19",1,78.85,51,53.0,6,0.0,36.0
10537,RICSU,1,"2014-05-14","2014-05-19",1,78.85,58,13.25,20,0.0,400.0
10537,RICSU,1,"2014-05-14","2014-05-19",1,78.85,72,34.8,21,0.0,441.0
10537,RICSU,1,"2014-05-14","2014-05-19",1,78.85,73,15.0,9,0.0,81.0
10538,BSBEV,9,"2014-05-15","2014-05-16",3,4.87,70,15.0,7,0.0,49.0
10538,BSBEV,9,"2014-05-15","2014-05-16",3,4.87,72,34.8,1,0.0,1.0
10539,BSBEV,6,"2014-05-16","2014-05-23",3,12.36,13,6.0,8,0.0,64.0
10539,BSBEV,6,"2014-05-16","2014-05-23",3,12.36,21,10.0,15,0.0,225.0
10539,BSBEV,6,"2014-05-16","2014-05-23",3,12.36,33,2.5,15,0.0,225.0
10539,BSBEV,6,"2014-05-16","2014-05-23",3,12.36,49,20.0,6,0.0,36.0
10540,QUICK,3,"2014-05-19","2014-06-13",3,1007.64,3,10.0,60,0.0,3600.0
10540,QUICK,3,"2014-05-19","2014-06-13",3,1007.64,26,31.23,40,0.0,1600.0
10540,QUICK,3,"2014-05-19","2014-06-13",3,1007.64,38,263.5,30,0.0,900.0
10540,QUICK,3,"2014-05-19","2014-06-13",3,1007.64,68,12.5,35,0.0,1225.0
10541,HANAR,2,"2014-05-19","2014-05-29",1,68.65,24,4.5,35,0.1,1103.0
10541,HANAR,2,"2014-05-19","2014-05-29",1,68.65,38,263.5,4,0.1,14.0
10541,HANAR,2,"2014-05-19","2014-05-29",1,68.65,65,21.05,36,0.1,1166.0
10541,HANAR,2,"2014-05-19","2014-05-29",1,68.65,71,21.5,9,0.1,73.0
10542,KOENE,1,"2014-05-20","2014-05-26",3,10.95,11,21.0,15,0.05,214.0
10542,KOENE,1,"2014-05-20","2014-05-26",3,10.95,54,7.45,24,0.05,547.0
10543,LILAS,8,"2014-05-21","2014-05-23",2,48.17,12,38.0,30,0.15,765.0
10543,LILAS,8,"2014-05-21","2014-05-23",2,48.17,23,9.0,70,0.15,4165.0
10544,LONEP,4,"2014-05-21","2014-05-30",1,24.91,28,45.6,7,0.0,49.0
10544,LONEP,4,"2014-05-21","2014-05-30",1,24.91,67,14.0,7,0.0,49.0
10545,LAZYK,8,"2014-05-22","2014-06-26",2,11.92,11,21.0,10,0.0,100.0
10546,VICTE,1,"2014-05-23","2014-05-27",3,194.72,7,30.0,10,0.0,100.0
10546,VICTE,1,"2014-05-23","2014-05-27",3,194.72,35,18.0,30,0.0,900.0
10546,VICTE,1,"2014-05-23","2014-05-27",3,194.72,62,49.3,40,0.0,1600.0
10547,SEVES,3,"2014-05-23","2014-06-02",2,178.43,32,32.0,24,0.15,490.0
10547,SEVES,3,"2014-05-23","2014-06-02",2,178.43,36,19.0,60,0.0,3600.0
10548,TOMSP,3,"2014-05-26","2014-06-02",2,1.43,34,14.0,10,0.25,75.0
10548,TOMSP,3,"2014-05-26","2014-06-02",2,1.43,41,9.65,14,0.0,196.0
10549,QUICK,5,"2014-05-27","2014-05-30",1,171.24,31,12.5,55,0.15,2571.0
10549,QUICK,5,"2014-05-27","2014-05-30",1,171.24,45,9.5,100,0.15,8500.0
10549,QUICK,5,"2014-05-27","2014-05-30",1,171.24,51,53.0,48,0.15,1958.0
10550,GODOS,7,"2014-05-28","2014-06-06",3,4.32,17,39.0,8,0.1,58.0
10550,GODOS,7,"2014-05-28","2014-06-06",3,4.32,19,9.2,10,0.0,100.0
10550,GODOS,7,"2014-05-28","2014-06-06",3,4.32,21,10.0,6,0.1,32.0
10550,GODOS,7,"2014-05-28","2014-06-06",3,4.32,61,28.5,10,0.1,90.0
10551,FURIB,4,"2014-05-28","2014-06-06",3,72.95,16,17.45,40,0.15,1360.0
10551,FURIB,4,"2014-05-28","2014-06-06",3,72.95,35,18.0,20,0.15,340.0
10551,FURIB,4,"2014-05-28","2014-06-06",3,72.95,44,19.45,40,0.0,1600.0
10552,HILAA,2,"2014-05-29","2014-06-05",1,83.22,69,36.0,18,0.0,324.0
10552,HILAA,2,"2014-05-29","2014-06-05",1,83.22,75,7.75,30,0.0,900.0
10553,WARTH,2,"2014-05-30","2014-06-03",2,149.49,11,21.0,15,0.0,225.0
10553,WARTH,2,"2014-05-30","2014-06-03",2,149.49,16,17.45,14,0.0,196.0
10553,WARTH,2,"2014-05-30","2014-06-03",2,149.49,22,21.0,24,0.0,576.0
10553,WARTH,2,"2014-05-30","2014-06-03",2,149.49,31,12.5,30,0.0,900.0
10553,WARTH,2,"2014-05-30","2014-06-03",2,149.49,35,18.0,6,0.0,36.0
10554,OTTIK,4,"2014-05-30","2014-06-05",3,120.97,16,17.45,30,0.05,855.0
10554,OTTIK,4,"2014-05-30","2014-06-05",3,120.97,23,9.0,20,0.05,380.0
10554,OTTIK,4,"2014-05-30","2014-06-05",3,120.97,62,49.3,20,0.05,380.0
10554,OTTIK,4,"2014-05-30","2014-06-05",3,120.97,77,13.0,10,0.05,95.0
10555,SAVEA,6,"2014-06-02","2014-06-04",3,252.49,14,23.25,30,0.2,720.0
10555,SAVEA,6,"2014-06-02","2014-06-04",3,252.49,19,9.2,35,0.2,980.0
10555,SAVEA,6,"2014-06-02","2014-06-04",3,252.49,24,4.5,18,0.2,259.0
10555,SAVEA,6,"2014-06-02","2014-06-04",3,252.49,51,53.0,20,0.2,320.0
10555,SAVEA,6,"2014-06-02","2014-06-04",3,252.49,56,38.0,40,0.2,1280.0
10556,SIMOB,2,"2014-06-03","2014-06-13",1,9.8,72,34.8,24,0.0,576.0
10557,LEHMS,9,"2014-06-03","2014-06-06",2,96.72,64,33.25,30,0.0,900.0
10557,LEHMS,9,"2014-06-03","2014-06-06",2,96.72,75,7.75,20,0.0,400.0
10558,AROUT,1,"2014-06-04","2014-06-10",2,72.97,47,9.5,25,0.0,625.0
10558,AROUT,1,"2014-06-04","2014-06-10",2,72.97,51,53.0,20,0.0,400.0
10558,AROUT,1,"2014-06-04","2014-06-10",2,72.97,52,7.0,30,0.0,900.0
10558,AROUT,1,"2014-06-04","2014-06-10",2,72.97,53,32.8,18,0.0,324.0
10558,AROUT,1,"2014-06-04","2014-06-10",2,72.97,73,15.0,3,0.0,9.0
10559,BLONP,6,"2014-06-05","2014-06-13",1,8.05,41,9.65,12,0.05,137.0
10559,BLONP,6,"2014-06-05","2014-06-13",1,8.05,55,24.0,18,0.05,308.0
10560,FRANK,8,"2014-06-06","2014-06-09",1,36.65,30,25.89,20,0.0,400.0
10560,FRANK,8,"2014-06-06","2014-06-09",1,36.65,62,49.3,15,0.25,169.0
10561,FOLKO,2,"2014-06-06","2014-06-09",2,242.21,44,19.45,10,0.0,100.0
10561,FOLKO,2,"2014-06-06","2014-06-09",2,242.21,51,53.0,50,0.0,2500.0
10562,REGGC,1,"2014-06-09","2014-06-12",1,22.95,33,2.5,20,0.1,360.0
10562,REGGC,1,"2014-06-09","2014-06-12",1,22.95,62,49.3,10,0.1,90.0
10563,RICAR,2,"2014-06-10","2014-06-24",2,60.43,36,19.0,25,0.0,625.0
10563,RICAR,2,"2014-06-10","2014-06-24",2,60.43,52,7.0,70,0.0,4900.0
10564,RATTC,4,"2014-06-10","2014-06-16",3,13.75,17,39.0,16,0.05,243.0
10564,RATTC,4,"2014-06-10","2014-06-16",3,13.75,31,12.5,6,0.05,34.0
10564,RATTC,4,"2014-06-10","2014-06-16",3,13.75,55,24.0,25,0.05,594.0
10565,MEREP,8,"2014-06-11","2014-06-18",2,7.15,24,4.5,25,0.1,563.0
10565,MEREP,8,"2014-06-11","2014-06-18",2,7.15,64,33.25,18,0.1,292.0
10566,BLONP,9,"2014-06-12","2014-06-18",1,88.4,11,21.0,35,0.15,1041.0
10566,BLONP,9,"2014-06-12","2014-06-18",1,88.4,18,62.5,18,0.15,275.0
10566,BLONP,9,"2014-06-12","2014-06-18",1,88.4,76,18.0,10,0.0,100.0
10567,HUNGO,1,"2014-06-12","2014-06-17",1,33.97,31,12.5,60,0.2,2880.0
10567,HUNGO,1,"2014-06-12","2014-06-17",1,33.97,51,53.0,3,0.0,9.0
10567,HUNGO,1,"2014-06-12","2014-06-17",1,33.97,59,55.0,40,0.2,1280.0
10568,GALED,3,"2014-06-13","2014-07-09",3,6.54,10,31.0,5,0.0,25.0
10569,RATTC,5,"2014-06-16","2014-07-11",1,58.98,31,12.5,35,0.2,980.0
10569,RATTC,5,"2014-06-16","2014-07-11",1,58.98,76,18.0,30,0.0,900.0
10570,MEREP,3,"2014-06-17","2014-06-19",3,188.99,11,21.0,15,0.05,214.0
10570,MEREP,3,"2014-06-17","2014-06-19",3,188.99,56,38.0,60,0.05,3420.0
10571,ERNSH,8,"2014-06-17","2014-07-04",3,26.06,14,23.25,11,0.15,103.0
10571,ERNSH,8,"2014-06-17","2014-07-04",3,26.06,42,14.0,28,0.15,666.0
10572,BERGS,3,"2014-06-18","2014-06-25",2,116.43,16,17.45,12,0.1,130.0
10572,BERGS,3,"2014-06-18","2014-06-25",2,116.43,32,32.0,10,0.1,90.0
10572,BERGS,3,"2014-06-18","2014-06-25",2,116.43,40,18.4,50,0.0,2500.0
10572,BERGS,3,"2014-06-18","2014-06-25",2,116.43,75,7.75,15,0.1,203.0
10573,ANTON,7,"2014-06-19","2014-06-20",3,84.84,17,39.0,18,0.0,324.0
10573,ANTON,7,"2014-06-19","2014-06-20",3,84.84,34,14.0,40,0.0,1600.0
10573,ANTON,7,"2014-06-19","2014-06-20",3,84.84,53,32.8,25,0.0,625.0
10574,TRAIH,4,"2014-06-19","2014-06-30",2,37.6,33,2.5,14,0.0,196.0
10574,TRAIH,4,"2014-06-19","2014-06-30",2,37.6,40,18.4,2,0.0,4.0
10574,TRAIH,4,"2014-06-19","2014-06-30",2,37.6,62,49.3,10,0.0,100.0
10574,TRAIH,4,"2014-06-19","2014-06-30",2,37.6,64,33.25,6,0.0,36.0
10575,MORGK,5,"2014-06-20","2014-06-30",1,127.34,59,55.0,12,0.0,144.0
